sentence,sentiment,processed_text,positive_score,negative_score,original_pos,original_neg,pos_low,pos_medium,pos_high,neg_low,neg_medium,neg_high,fuzzification_time,fuzzy_sentiment,defuzzified_value,defuzzification_time,final_sentiment,total_processing_time
cox or time warner cox is cheaper and gets a b on dslreports tw is more expensive and gets a c,0,cox time warner cox cheaper get dslreports tw expensive get,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814697265625e-06,4.999999999999996,5.0,0.009383201599121094,Neutral,0.009387016296386719
i am furious with time warner and their phone promotions,0,furious time warner phone promotion,0.0,0.481,0.0,0.481,0.0,0.0,0.0,0.038000000000000034,0.962,0.0,5.7220458984375e-06,2.074678239244289,1.6700066800267213,0.009237051010131836,Negative,0.009242773056030273
just got home from chick fil a with the boys damn my internets down stupid time warner,0,got home chick fil boy damn internet stupid time warner,0.0,0.433,0.0,0.433,0.0,0.0,0.0,0.134,0.866,0.0,5.245208740234375e-06,2.8662014563385196,1.6700066800267186,0.009249210357666016,Negative,0.00925445556640625
could time warner cable suck more no,0,could time warner cable suck,0.0,0.42,0.0,0.42,0.0,0.0,0.0,0.16000000000000003,0.84,0.0,5.0067901611328125e-06,3.0375781322709248,1.6700066800267197,0.009140968322753906,Negative,0.009145975112915039
pissed at time warner for causin me to have slow internet problems,0,pissed time warner causin slow internet problem,0.0,0.58,0.0,0.58,0.0,0.0,0.0,0.0,0.8400000000000001,0.15999999999999992,5.245208740234375e-06,1.7034516657957048,1.6700066800267193,0.00916910171508789,Negative,0.009174346923828125
ummm having some time warner problems,0,um time warner problem,0.0,0.474,0.0,0.474,0.0,0.0,0.0,0.052000000000000046,0.948,0.0,5.0067901611328125e-06,2.2091380054961327,1.6700066800267206,0.009088993072509766,Negative,0.009093999862670898
you guys see this why does time warner have to suck so much ass really wish i could get u verse at my apartment,0,guy see time warner suck much as really wish could get verse apartment,0.177,0.172,0.177,0.172,0.607103218645949,0.39289678135405104,0.0,0.656,0.344,0.0,6.198883056640625e-06,5.014455213821414,4.422798117277051,0.009356975555419922,Neutral,0.009363174438476562
rt the upside to time warner unhelpful phone operators superslow on site service crap that s not an upside,0,rt upside time warner unhelpful phone operator superslow site service crap upside,0.0,0.191,0.0,0.191,0.0,0.0,0.0,0.618,0.382,0.0,4.76837158203125e-06,4.656585406634259,1.6700066800267193,0.0092010498046875,Negative,0.009205818176269531
rt new time warner slogan time warner where we make you long for the days before cable,0,rt new time warner slogan time warner make long day cable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76837158203125e-06,4.999999999999996,5.0,0.0091400146484375,Neutral,0.009144783020019531
confirmed it s time warner s fault not facebook s that fb is taking about minutes to load so tempted to switch to verizon,0,confirmed time warner fault facebook fb taking minute load tempted switch verizon,0.0,0.197,0.0,0.197,0.0,0.0,0.0,0.606,0.394,0.0,4.76837158203125e-06,4.634509680371988,1.6700066800267208,0.009289979934692383,Negative,0.009294748306274414
time warner epic fail,0,time warner epic fail,0.0,0.538,0.0,0.538,0.0,0.0,0.0,0.0,0.9239999999999999,0.07600000000000007,5.0067901611328125e-06,1.6756167332935235,1.6700066800267215,0.009403228759765625,Negative,0.009408235549926758
i know how sad is that rt st day of hurricane season that s less scarey than govt taking over gm,0,know sad rt st day hurricane season less scarey govt taking gm,0.0,0.355,0.0,0.355,0.0,0.0,0.0,0.29000000000000004,0.71,0.0,5.0067901611328125e-06,3.713829923185343,1.6700066800267186,0.009340047836303711,Negative,0.009345054626464844
gm files bankruptcy not a good sign,0,gm file bankruptcy good sign,0.42,0.0,0.42,0.0,0.06770255271920095,0.9322974472807991,0.0,0.0,0.0,0.0,6.198883056640625e-06,6.96242186772913,5.829998335008338,0.009174108505249023,Neutral,0.009180307388305664
yankees won mets lost its a good day,1,yankee mets lost good day,0.354,0.28,0.354,0.28,0.21420643729189795,0.7857935627081021,0.0,0.43999999999999995,0.56,0.0,6.198883056640625e-06,5.233234704036891,5.287635417251115,0.009514093399047852,Neutral,0.009520292282104492
my dentist appt today was actually quite enjoyable,1,dentist appt today actually quite enjoyable,0.39,0.0,0.39,0.0,0.13429522752497225,0.8657047724750278,0.0,0.0,0.0,0.0,4.76837158203125e-06,6.61761965158554,5.829998335008359,0.009279966354370117,Neutral,0.009284734725952148
i hate the effing dentist,0,hate effing dentist,0.0,0.649,0.0,0.649,0.0,0.0,0.0,0.0,0.702,0.29800000000000004,5.0067901611328125e-06,1.7806969145511649,1.6700066800267195,0.009488821029663086,Negative,0.009493827819824219
i hate going to the dentist,0,hate going dentist,0.0,0.649,0.0,0.649,0.0,0.0,0.0,0.0,0.702,0.29800000000000004,5.0067901611328125e-06,1.7806969145511649,1.6700066800267195,0.009421110153198242,Negative,0.009426116943359375
i hate the dentist who invented them anyways,0,hate dentist invented anyways,0.0,0.552,0.0,0.552,0.0,0.0,0.0,0.0,0.8959999999999999,0.10400000000000009,5.0067901611328125e-06,1.682998529069184,1.6700066800267193,0.009567975997924805,Negative,0.009572982788085938
this dentist s office is cold,0,dentist office cold,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0531158447265625e-06,4.999999999999996,5.0,0.009563207626342773,Neutral,0.0095672607421875
just applied at safeway yeeeee,1,applied safeway ye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.245208740234375e-06,4.999999999999996,5.0,0.009137153625488281,Neutral,0.009142398834228516
safeway place is a nightmare right now bumming,0,safeway place nightmare right bumming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0531158447265625e-06,4.999999999999996,5.0,0.009555816650390625,Neutral,0.009559869766235352
hate safeway select green tea icecream bought two cartons what a waste of money gt _ lt,0,hate safeway select green tea icecream bought two carton waste money gt lt,0.113,0.349,0.113,0.349,0.7491675915649278,0.25083240843507215,0.0,0.30200000000000005,0.698,0.0,6.198883056640625e-06,3.9557352372021057,3.7610097229134993,0.009229898452758789,Neutral,0.00923609733581543
nike rocks i m super grateful for what i ve done with them amp the european division of nike is beyond,1,nike rock super grateful done amp european division nike beyond,0.463,0.0,0.463,0.0,0.0,0.9722530521642619,0.027746947835738094,0.0,0.0,0.0,1.2874603271484375e-05,7.594261906445775,5.82999833500836,0.009265899658203125,Neutral,0.00927877426147461
have you tried nike v addictive,1,tried nike addictive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0531158447265625e-06,4.999999999999996,5.0,0.009334087371826172,Neutral,0.009338140487670898
the nike training club beta iphone app looks very interesting,1,nike training club beta iphone app look interesting,0.278,0.0,0.278,0.0,0.38290788013318533,0.6170921198668147,0.0,0.0,0.0,0.0,5.0067901611328125e-06,5.744716997552238,5.829998335008353,0.009251117706298828,Neutral,0.009256124496459961
argghhhh why won t my jquery appear in safari bad safari,0,arggh jquery appear safari bad safari,0.0,0.412,0.0,0.412,0.0,0.0,0.0,0.17600000000000005,0.824,0.0,4.76837158203125e-06,3.135977338954205,1.670006680026719,0.00939798355102539,Negative,0.009402751922607422
i m ready to drop the pretenses i am forever in love with jquery and i want to marry it sorry ladies this nerd is jquery spokenfor js,1,ready drop pretense forever love jquery want marry sorry lady nerd jquery spokenfor j,0.388,0.272,0.388,0.272,0.13873473917869034,0.8612652608213096,0.0,0.45599999999999996,0.544,0.0,5.9604644775390625e-06,5.35256046799695,5.370210597911613,0.009190082550048828,Neutral,0.009196043014526367
super investors a great weekend read here from warren buffet oldie but a goodie,1,super investor great weekend read warren buffet oldie goodie,0.533,0.0,0.533,0.0,0.0,0.8168701442841287,0.1831298557158713,0.0,0.0,0.0,4.76837158203125e-06,8.326519479001343,5.829998335008359,0.009270906448364258,Neutral,0.009275674819946289
reading michael palin book the python years great book i also recommend warren buffet amp nelson mandela s bio,1,reading michael palin book python year great book also recommend warren buffet amp nelson mandela bio,0.32,0.0,0.32,0.0,0.28967813540510545,0.7103218645948945,0.0,0.0,0.0,0.0,5.0067901611328125e-06,6.013011833971025,5.829998335008349,0.009213924407958984,Neutral,0.009218931198120117
i mean i m down with notre dame if i have to it s a good school i d be closer to dan i d enjoy it,1,mean notre dame good school closer dan enjoy,0.504,0.0,0.504,0.0,0.0,0.8812430632630411,0.11875693673695892,0.0,0.0,0.0,5.245208740234375e-06,8.333224173113113,5.829998335008359,0.009382963180541992,Neutral,0.009388208389282227
i can t watch tv without a tivo and after all these years the time warner dvr still sucks,0,watch tv without tivo year time warner dvr still suck,0.0,0.244,0.0,0.244,0.0,0.0,0.0,0.512,0.488,0.0,5.245208740234375e-06,4.434101866306423,1.6700066800267215,0.009219884872436523,Negative,0.009225130081176758
i d say some sports writers are idiots for saying roger federer is one of the best ever in tennis roger federer is the best ever in tennis,1,say sport writer idiot saying roger federer one best ever tennis roger federer best ever tennis,0.34,0.134,0.34,0.134,0.2452830188679245,0.7547169811320755,0.0,0.732,0.268,0.0,5.245208740234375e-06,5.907720123050127,5.029326163243272,0.009313106536865234,Neutral,0.009318351745605469
i still love my kindle but reading the new york times on it does not feel natural i miss the bloomingdale ads,0,still love kindle reading new york time feel natural miss bloomingdale ad,0.387,0.092,0.387,0.092,0.14095449500554938,0.8590455049944506,0.0,0.8160000000000001,0.184,0.0,5.245208740234375e-06,6.438319690619644,5.048950375196056,0.0092010498046875,Neutral,0.009206295013427734
i love my kindle no more stacks of books to trip over on the way to the loo,1,love kindle stack book trip way loo,0.412,0.0,0.412,0.0,0.08546059933407332,0.9145394006659266,0.0,0.0,0.0,0.0,4.76837158203125e-06,6.864022661045781,5.829998335008356,0.009287118911743164,Neutral,0.009291887283325195
although today s keynote rocked for every great announcement at amp t shit on us just a little bit more,0,although today keynote rocked every great announcement amp shit u little bit,0.246,0.216,0.246,0.216,0.45394006659267483,0.5460599334073252,0.0,0.5680000000000001,0.432,0.0,5.9604644775390625e-06,5.109575741983364,4.961246277591806,0.00928187370300293,Neutral,0.009287834167480469
its not so much my obsession with cell phones but the iphone i m a slave to at amp t forever because of it,0,much obsession cell phone iphone slave amp forever,0.0,0.255,0.0,0.255,0.0,0.0,0.0,0.49,0.51,0.0,4.76837158203125e-06,4.379610095781083,1.6700066800267208,0.009248971939086914,Negative,0.009253740310668945
fuzzball is more fun than at amp t p,0,fuzzball fun amp,0.623,0.0,0.623,0.0,0.0,0.6170921198668147,0.38290788013318533,0.0,0.0,0.0,5.9604644775390625e-06,8.252382834019507,5.829998335008353,0.009205818176269531,Neutral,0.00921177864074707
today is a good day to dislike at amp t vote out of office indeed,0,today good day dislike amp vote office indeed,0.252,0.226,0.252,0.226,0.44062153163152057,0.5593784683684795,0.0,0.548,0.452,0.0,4.76837158203125e-06,5.0969576722476395,5.019791409762809,0.009230852127075195,Neutral,0.009235620498657227
got my wave sandbox invite extra excited too bad i have class now but i ll play with it soon enough io wave,1,got wave sandbox invite extra excited bad class play soon enough io wave,0.339,0.185,0.339,0.185,0.24750277469478354,0.7524972253052165,0.0,0.63,0.37,0.0,5.245208740234375e-06,5.647403303936944,5.1611927237883135,0.009270906448364258,Neutral,0.009276151657104492
looks like summize has gone down too many tweets from wwdc perhaps,0,look like summize gone many tweet wwdc perhaps,0.263,0.0,0.263,0.0,0.416204217536071,0.5837957824639289,0.0,0.0,0.0,0.0,5.0067901611328125e-06,5.661993160585684,5.829998335008356,0.009279966354370117,Neutral,0.00928497314453125
thanks so much from one of your very happy kindle winners i was so surprised fabulous thank you best kathleen,1,thanks much one happy kindle winner surprised fabulous thank best kathleen,0.848,0.0,0.848,0.0,0.0,0.11764705882352951,0.8823529411764705,0.0,0.0,0.0,5.245208740234375e-06,8.215211174226043,7.706307520737527,0.009088993072509766,Positive,0.00909423828125
man i kinda dislike apple right now case in point the iphone gs wish there was a video recorder app please,0,man kinda dislike apple right case point iphone g wish video recorder app please,0.289,0.133,0.289,0.133,0.35849056603773594,0.6415094339622641,0.0,0.734,0.266,0.0,5.7220458984375e-06,5.590885050181764,4.863180709886476,0.009217023849487305,Neutral,0.009222745895385742
i have a kindle amp sony prs like it physical device feels good font is nice pg turns are snappy enuf ui a little klunky,1,kindle amp sony pr like physical device feel good font nice pg turn snappy enuf ui little klunky,0.353,0.0,0.353,0.0,0.216426193118757,0.783573806881243,0.0,0.0,0.0,0.0,5.0067901611328125e-06,6.26913482082821,5.829998335008356,0.009162187576293945,Neutral,0.009167194366455078
the kindle seems the best ereader but will it work in the uk and where can i get one,1,kindle seems best ereader work uk get one,0.375,0.0,0.375,0.0,0.16759156492785796,0.832408435072142,0.0,0.0,0.0,0.0,4.76837158203125e-06,6.4673911628321115,5.829998335008349,0.009192943572998047,Neutral,0.009197711944580078
i have a google addiction thank you for pointing that out hahaha,1,google addiction thank pointing hahaha,0.67,0.0,0.67,0.0,0.0,0.5127635960044394,0.48723640399556056,0.0,0.0,0.0,5.0067901611328125e-06,8.189548625127447,5.829998335008361,0.009142875671386719,Neutral,0.009147882461547852
dearest you rich bastards the visa card you sent me doesn t work why screw a little guy like me,0,dearest rich bastard visa card sent work screw little guy like,0.464,0.241,0.464,0.241,0.0,0.9700332963374029,0.02996670366259714,0.518,0.482,0.0,4.76837158203125e-06,5.624500344669758,5.468561268700035,0.009325265884399414,Neutral,0.009330034255981445
excited about seeing bobby flay and guy fieri tomorrow at the great american food amp music fest,1,excited seeing bobby flay guy fieri tomorrow great american food amp music fest,0.371,0.0,0.371,0.0,0.17647058823529416,0.8235294117647058,0.0,0.0,0.0,0.0,5.245208740234375e-06,6.429491004550582,5.829998335008357,0.009080171585083008,Neutral,0.009085416793823242
gonna go see bobby flay moro at shoreline eat and drink gonna be good,1,gon na go see bobby flay moro shoreline eat drink gon na good,0.195,0.0,0.195,0.0,0.5671476137624861,0.4328523862375139,0.0,0.0,0.0,0.0,5.0067901611328125e-06,5.358047889465313,5.829998335008359,0.009184122085571289,Neutral,0.009189128875732422
can t wait for the great american food and music festival at shoreline tomorrow mmm katz pastrami and bobby flay yes please,1,wait great american food music festival shoreline tomorrow katz pastrami bobby flay yes please,0.552,0.0,0.552,0.0,0.0,0.7746947835738068,0.2253052164261932,0.0,0.0,0.0,5.245208740234375e-06,8.31700147093082,5.829998335008346,0.009132146835327148,Neutral,0.009137392044067383
my dad was in ny for a day we ate at mesa grill last night and met bobby flay so much fun except i completely lost my voice today,1,dad ny day ate mesa grill last night met bobby flay much fun except completely lost voice today,0.151,0.118,0.151,0.118,0.664816870144284,0.33518312985571586,0.0,0.764,0.236,0.0,5.0067901611328125e-06,5.078158224694735,4.021509156215047,0.009334087371826172,Neutral,0.009339094161987305
fighting with latex again,0,fighting latex,0.0,0.714,0.0,0.714,0.0,0.0,0.0,0.0,0.5720000000000001,0.42799999999999994,5.0067901611328125e-06,1.8804706801912354,1.6700066800267193,0.009308815002441406,Negative,0.009313821792602539
we love you too and don t want you to die latex the devil,0,love want die latex devil,0.372,0.561,0.372,0.561,0.17425083240843509,0.8257491675915649,0.0,0.0,0.8779999999999999,0.12200000000000011,5.7220458984375e-06,4.845063247853433,4.939179540510992,0.009196043014526367,Neutral,0.009201765060424805
hours hours of inkscape crashing normally solid as a rock hours of latex complaining at the slightest thing i can t take any more,0,hour hour inkscape crashing normally solid rock hour latex complaining slightest thing take,0.111,0.125,0.111,0.125,0.753607103218646,0.24639289678135404,0.0,0.75,0.25,0.0,5.0067901611328125e-06,4.970669436468222,3.6456789557007965,0.009150981903076172,Neutral,0.009155988693237305
shit s hitting the fan in iran craziness indeed iranelection,0,shit hitting fan iran craziness indeed iranelection,0.184,0.496,0.184,0.496,0.5915649278579357,0.40843507214206437,0.0,0.008000000000000007,0.992,0.0,5.7220458984375e-06,4.015347056751777,3.938331326154742,0.009171009063720703,Neutral,0.00917673110961914
monday already iran may implode kitchen is a disaster seems happy had a nice weekend and is great whoop,0,monday already iran may implode kitchen disaster seems happy nice weekend great whoop,0.447,0.173,0.447,0.173,0.007769145394006666,0.9922308546059934,0.0,0.654,0.346,0.0,5.9604644775390625e-06,6.02188422432015,5.342229256219083,0.009274721145629883,Neutral,0.009280681610107422
getting ready to test out some burger receipes this weekend bobby flay has some great receipes to try thanks bobby,1,getting ready test burger receipes weekend bobby flay great receipes try thanks bobby,0.487,0.0,0.487,0.0,0.0,0.9189789123196449,0.08102108768035511,0.0,0.0,0.0,5.0067901611328125e-06,8.046976675040215,5.829998335008357,0.009107351303100586,Neutral,0.009112358093261719
i lam so in love with bobby flay he is my favorite rt you need a place in phoenix we have great peppers here,1,lam love bobby flay favorite rt need place phoenix great pepper,0.585,0.0,0.585,0.0,0.0,0.7014428412874585,0.2985571587125415,0.0,0.0,0.0,5.245208740234375e-06,8.292161845238013,5.829998335008359,0.009302139282226562,Neutral,0.009307384490966797
i just created my first latex file from scratch that didn t work out very well see it s a great time waster,0,created first latex file scratch work well see great time waster,0.506,0.0,0.506,0.0,0.0,0.876803551609323,0.123196448390677,0.0,0.0,0.0,6.198883056640625e-06,8.333092838933103,5.829998335008354,0.009241819381713867,Neutral,0.009248018264770508
using linux and loving it so much nicer than windows looking forward to using the wysiwyg latex editor,1,using linux loving much nicer window looking forward using wysiwyg latex editor,0.405,0.0,0.405,0.0,0.10099889012208653,0.8990011098779135,0.0,0.0,0.0,0.0,5.0067901611328125e-06,6.781951184677645,5.8299983350083595,0.00919485092163086,Neutral,0.009199857711791992
after using latex a lot any other typeset mathematics just looks hideous,1,using latex lot typeset mathematics look hideous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0067901611328125e-06,4.999999999999996,5.0,0.009303092956542969,Neutral,0.009308099746704102
on that note i hate word i hate pages i hate latex there i said it i hate latex all you texn rds can come kill me now,0,note hate word hate page hate latex said hate latex texn rds come kill,0.0,0.684,0.0,0.684,0.0,0.0,0.0,0.0,0.6319999999999999,0.3680000000000001,5.9604644775390625e-06,1.8316605920346363,1.6700066800267195,0.009190082550048828,Negative,0.009196043014526367
ahhh back in a real text editing environment i lt latex,1,ah back real text editing environment lt latex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76837158203125e-06,4.999999999999996,5.0,0.009581804275512695,Neutral,0.009586572647094727
trouble in iran i see hmm iran iran so far away flockofseagullsweregeopoliticallycorrect,0,trouble iran see hmm iran iran far away flockofseagullsweregeopoliticallycorrect,0.0,0.252,0.0,0.252,0.0,0.0,0.0,0.496,0.504,0.0,5.0067901611328125e-06,4.394777971828882,1.670006680026721,0.009190797805786133,Negative,0.009195804595947266
reading the tweets coming out of iran the whole thing is terrifying and incredibly sad,0,reading tweet coming iran whole thing terrifying incredibly sad,0.0,0.503,0.0,0.503,0.0,0.0,0.0,0.0,0.994,0.006000000000000005,5.245208740234375e-06,1.6667296488809318,1.6700066800267208,0.009317874908447266,Negative,0.0093231201171875
